,sent,quote_tag,text_id,sent_id
7899,"A implantação de_ a paz em_ o Médio Oriente , depois de_ os históricos avanços em_ o final de_ o ano passado entre israelitas e palestinianos , parece ainda distante , com a OLP a rejeitar as condições apresentadas por Israel para o reinício de conversações bilaterais .",0,286,3
7900,"' Rejeitamos o ultimato israelita e aguardamos a sua resposta a_ as emendas que apresentámos a_ as suas propostas ' , disse Suleiman Najab , membro de_ a comissão executiva de_ a OLP , em_ o final de uma reunião em Tunes .",1,286,4
7901,"' Eles ' os israelitas ' são responsáveis por_ a interrupção de_ as negociações ' , disse o dirigente palestiniano a_ a agência Reuter , depois de_ o encontro presidido por Yasser Arafat .",1,286,5
7902,"As duas partes tinham combinado encontrar -se em_ o início de_ esta semana em Taba , Egipto , para avançar em_ os pormenores de_ a aplicação de_ o acordo de paz , que prevê a retirada israelita de_ a Faixa de Gaza e de_ a cidade de Jericó , criando -se uma administração autónoma palestiniana .",0,286,6
7903,"Segundo os acordos de Setembro , assinados em Washington , Israel deveria ter iniciado a retirada militar de_ as duas zonas a 13 de Dezembro , o que não veio a acontecer .",0,286,7
7904,"O primeiro-ministro israelita , Yitzhak Rabin , disse em_ o último fim de semana que as conversações só recomeçariam quando a OLP concordasse em_ uma base para o diálogo , que consistiria em_ um documento que ele garantiu ter sido aprovado por_ as duas partes , em_ o Cairo , há uma semana .",0,286,8
7905,' Vamos deixá#,0,286,9
7906,"-los suar ' , terá Rabin dito em_ uma reunião de_ o governo israelita . '",0,286,10
7907,"Não há nenhum acordo de_ o Cairo , nem nada de_ o género ' , disse Najab .",0,286,11
7908,"' Trata -se de uma proposta de trabalho israelita , que foi apresentada a_ a liderança palestiniana ' , acrescentou .",1,286,12
7909,"Segundo ele , os dirigentes de_ a OLP propôs emendas a esse documento .",0,286,13
7910,"O ministro egípcio de_ os Negócios Estrangeiros , Amr Moussa , de visita a Amã , apoiou a posição de_ a OLP , dizendo que as conversações de_ o Cairo tinham produzido uma proposta mas não um acordo .",0,286,14
7911,"' Eles ' os israelitas ' impuseram -nos a sua ocupação ' de_ a margem ocidental de_ o Jordão e de_ a Faixa de Gaza ' durante 27 anos , mas não podem impôr -nos um documento que elaboraram sozinhos ' , referiu Najab .",1,286,15
7912,"Os problemas em_ a aplicação de_ o acordo de paz dizem respeito a questões de segurança , nomeadamente o controlo sobre postos de vigia em_ as fronteiras entre a Faixa de Gaza e o Egipto e entre Jericó e a Jordânia , bem como a retirada de_ o exército israelita de algumas localidades em_ a zona de Jericó .",0,286,16
7913,"Estes problemas têm frustrado repetidamente as anteriores rondas de conversações , em_ a Noruega e França .",0,286,17
7914,"Decorrem em_ este momento intensos contactos privados entre as autoridades palestinianas e judaicas , com a intervenção de terceiras partes , em_ uma tentativa de conseguir o mais depressa possível o recomeço de_ as conversações oficiais , disseram fontes de_ os dois lados .",0,286,18
7915,"Segundo o plano de Washington , a retirada israelita de_ as zonas que passarão para administração palestiniana deverá estar completa a 13 de Abril",0,286,19
7916,"Hoje , em Lisboa",0,287,1
7917,FC Porto queixa -se de Coroado,0,287,2
7918,"O FC Porto pediu uma reunião de emergência com o Conselho de Arbitragem ' CA ' e vai ser recebido hoje a_ a tarde , em_ a reunião semanal que terá lugar em_ a sede de_ a FPF em_ a Praça de_ a Alegria em Lisboa , confirmou a_ o PÚBLICO o presidente de_ o CA , Laureano Gonçalves .",0,287,3
7919,"' Não deixar passar impune ' a forma como o árbitro Jorge Coroado dirigiu o último Boavista-FC Porto será , segundo uma fonte portista , o objectivo de_ a reunião .",1,287,4
7920,O departamento de futebol de_ o FCP esteve ontem reunido para preparar o encontro com os responsáveis de_ a arbitragem .,1,287,5
7921,De_ a observação de_ o vídeo de_ o jogo deverá resultar ' um relatório circunstanciado de_ os graves erros ' que o FC Porto entende terem sido cometidos por_ o árbitro lisboeta .,1,287,6
7922,"Os erros mais graves , segundo os portistas , são as ' rigorosíssimas ' expulsões de José Carlos e Rui Jorge , o cartão amarelo a Fernando Couto , de todo injustificado , e o segundo amarelo que ficou por mostrar a Bobó e a Artur e o vermelho directo que os portistas consideram que deveria ter sido mostrado a_ o jovem Nuno .",0,287,7
7923,"Depois , há todo um rol de queixas sobre a condução de_ o jogo , desde a forma como correu o campo todo para entregar uma garrafa que tinha caído em_ o campo quando tinha um agente de_ a polícia bem mais perto para o fazer .",0,287,8
7924,"Queixas que , algumas de_ elas , o próprio presidente de_ o Boavista , Valentim Loureiro , tem subscrito em declarações públicas .",0,287,9
7925,"Entretanto , para o jogo em atraso de_ a 11ª jornada , a disputar amanhã , a_ as 21h30 , em_ o Estádio de_ as Antas , o técnico portista , Tomislav Ivic , convocou os seguintes 17 jogadores : Vítor Baía , Cândido , Aloísio , Fernando Couto , Bandeirinha , André , João Pinto , Rui Filipe , Semedo , Jorge Couto , Secretário , Timofte , Kostadinov , Domingos , Folha , Drulovic e Paulo Pereira .",0,287,10
7926,"Em relação a_ o jogo com os boavisteiros , entraram Bandeirinha , André e Paulo Pereira , tendo sido excluídos José Carlos , Paulinho Santos e Rui Jorge , todos expulsos em_ o Bessa e por isso automaticamente suspensos .",0,287,11
7927,"Entretanto , e depois de ter cedido Tozé a_ o Gil Vicente em definitivo , o FC Porto renovou o contrato até 1997 com o médio Fernando Gomes , que em_ o próximo dia 13 completa 24 anos , um ex-júnior que está emprestado a_ o Tirsense e que o Vitória de Guimarães assediou fortemente há algumas semanas .",0,287,12
7928,Bruno Prata,0,287,13
7929,8ª jornada de_ o Nacional de Basquetebol Benfica venceu Queluz,0,288,1
7930,"O Benfica e o Sangalhos lideram a a classificação de_ a série A1 , após a jornada de ontem , enquanto , em_ a série B , os comandantes são o Estoril e Oliveirense .",0,288,2
7931,"Em_ a Luz , o Benfica vencem ontem o Queluz por 85-79 , em partida de_ a Série A1 de_ o Nacional de basquetebol masculino , em_ um encontro com alguns momentos de bom basquetebol que valeu principalmente por_ a excelente réplica oferecida por_ a equipa de_ a Linha .",1,288,3
7932,"Com ambas as equipas a utilizarem os seus ' cincos ' habituais e a optarem por sistemas defensivos idênticos ' homem a homem ' , a vantagem inicial foi de_ a equipa visitante , que a_ os 5 min .",0,288,4
7933,já vencia por 7-15 .,0,288,5
7934,"A meio de_ o primeiro tempo , o marcador indicava uma igualdade a 21 pontos , o que demonstrava o equilíbrio que se havia instalado em_ o encontro .",0,288,6
7935,"Este manteve -se até a_ o intervalo , com os donos de_ a casa a seguirem para as cabines em vantagem por apenas dois pontos ' 41-39 ' .",0,288,7
7936,"Carlos Lisboa havia sido o grande responsável por_ a margem então conseguida por_ o Benfica a_ o fazer seis triplos durante esse período , enquanto , em_ a equipa de_ o Queluz , Luís Silva e Ed Amos se superiorizaram a_ os seus companheiros .",1,288,8
7937,"Em_ o segundo tempo , o Benfica entrou de rompante e , depois de um parcial de 9-0 em_ os minutos iniciais , elevou o resultado para 52-43 .",1,288,9
7938,"A equipa encarnada beneficiou principalmente de_ a baixa percentagem de lançamentos exteriores de_ os seus adversários , a_ o passo que Luís Silva e Ed Amos eram praticamente anulados sob as tabelas .",0,288,10
7939,"Resultado justo para os benfiquistas , que , apesar de algumas falhas defensivas pouco habituais e actuando sem Jean Jacques ' lesionado em_",0,288,11
7940,"o final de_ o primeiro tempo ' , mantêm a invencibilidade em_ o campeonato .",0,288,12
7941,"Outros resultados : Série A -- FC Porto-Iliabum , 105-80 ; Estrelas de_ a Avenida-Sporting , 73-63 ; Esgueira-Sangalhos , 110-70 .",0,288,13
7942,"Série B- Estoril-Imortal , 76-80 ;",0,288,14
7943,"Vitória de Setúbal-Ginásio Figueirense , 97-72 ;",0,288,15
7944,"Oliveirense-Barreirense , 91-82 ; Naval-Académica , 96-77 ; Atlético-Académico , 134-94 .",0,288,16
7945,"Após esta jornada , Benfica e Sangalhos lideram a Série A , ambos com 28 pontos , mais um ponto que o duo formado por_ o Queluz e Esgueira .",0,288,17
7946,"Em_ a Série B , Estoril e Olicerense repartem o comando , com 25 pontos , enquanto Imortal e Atlético somam 22 pontos .",0,288,18
7947,Carlos Cerqueira,0,288,19
7948,"E-Público errou Por lapso , em_ a entrada de_ o texto sobre o Banco Totta e Açores ' BTA ' publicado em_ o Suplemento de Economia de_ o passado dia 3 de Janeiro , foi referida a Centralcer como tendo sido a primeira empresa a ser reprivatizada .",0,289,1
7949,Tal não corresponde a_ a verdade .,0,289,2
7950,"Com efeito , foi outra fabricante de cerveja , a Unicer , que inaugurou o processo de desnacionalizações , tendo antecedido a primeira fase de venda de_ o BTA",0,289,3
7951,Balladur ' homem de_ o ano ',0,290,1
7952,"O DIÁRIO britânico ' Financial Times ' elegeu ontem o primeiro-ministro francês , Edouard Balladur , como ' homem de_ o ano ' , por se ter revelado ' uma surpresa para o mundo e para ele próprio ' .",1,290,2
7953,"Em nove meses de Governo , Balladur mostrou ser ' mais popular de_ o que qualquer outro líder político ' em_ o país -- e em_ o Ocidente -- , apesar de_ a recessão e de_ o desemprego ; tem ' coabitado harmoniosamente ' com um Presidente socialista ; lançou -se em_ um programa de privatizações de_ a indústria estatal ; sobreviveu a uma crise monetária e concluiu com brilhantismo as negociações de_ o GATT .",1,290,3
7954,"Em_ este último processo , observou o jornal de_ a City de Londres , Balladur consolidou a sua posição , colocando -se como principal candidato a_ as eleições presidenciais de 1995 : ' Se este homem cortês , a_ as vezes solene , ganhar , terá mudado o rosto de_ a política francesa ' .",1,290,4
7955,Croatas ameaçam intervir,0,290,5
7956,"O PRESIDENTE Franjo Tudjman ameaçou ontem desencadear uma intervenção militar em_ a Bósnia , se as forças muçulmanas continuarem uma ofensiva que ele considera um perigo para a sobrevivência de_ a minoria croata em_ aquela antiga república jugoslava . '",0,290,6
7957,"Os muçulmanos têm de abandonar a sua agressão , ou o mundo terá de compreender os passos que iremos dar para defender os croatas [ em_ a Bósnia ] ' , avisou Tudjman , em_ uma entrevista a_ a televisão estatal de_ a Croácia , em_ um discurso de Ano Novo .",1,290,7
7958,Uma intervenção militar directa poderá expor a Croácia a um embargo comercial de_ a ONU semelhante a_ o que foi imposto a_ a Sérvia e a_ o Montenegro .,0,290,8
7959,"Se os combates não cessarem , centenas de milhares de refugiados muçulmanos bósnios em_ a Croácia poderão ser expulsos , advertiu Tudjman .",0,290,9
7960,Nino ' Vieira confirma eleições,0,290,10
7961,"O Presidente João Bernardo Vieira confirmou ontem , em_ a sua mensagem de Ano Novo , a realização de_ as primeiras eleições multipartidárias em 27 de Março , em_ as quais o povo ' poderá escolher os seus dirigentes por voto secreto e universal ' .",1,290,11
7962,' É preciso -- acrescentou -- que o 27 de Março seja uma data inesquecível e exemplar ' .,1,290,12
7963,Irlandeses duvidam de_ a paz,0,290,13
7964,"APENAS UM terço de_ a população de_ a República de_ a Irlanda acredita ser possível , em 1994 , um acordo de paz em_ a província britânica de_ a Irlanda de_ o Norte , revela uma sondagem publicada ontem por_ o jornal ' Irish Independent ' , de Dublin .",0,290,14
7965,"De_ os inquiridos , 54 por cento disseram não ter qualquer esperança de uma solução , em_ o ano que hoje começa , para o conflito que dura há um quarto de século em_ o Ulster .",0,290,15
7966,Só 34 por cento se mostraram optimistas .,0,290,16
7967,"Em_ a quinta-feira , uma bomba foi lançada contra uma patrulha de_ as forças de segurança britânicas em_ o norte de Belfast , mas não se registaram vítimas e o atentado não foi reivindicado .",0,290,17
7968,"Em_ o mesmo dia , o Exército Republicano Irlandês ' IRA ' assumiu a responsabilidade por_ o assassínio de um soldado , prometendo continuar a luta armada .",0,290,18
7969,Guerra ' Israel-OLP,0,290,19
7970,"A OLP E Israel estavam ontem envolvidos em_ uma ' guerra de nervos ' por causa de um documento de trabalho discutido em_ o Cairo por_ as suas delegações , com a finalidade de sair de_ o impasse em_",0,290,20
7971,as negociações sobre a retirada de Jericó e Faixa de Gaza,0,290,21
7972,"Os israelitas afirmaram que vão demorar ' o tempo que for necessário ' para examinar as últimas contra-propostas de_ a OLP , sugerindo que divergências internas em_ a central palestiniana são fonte de confusão .",1,290,22
7973,"Não escondem o seu descontentamento com a táctica de Yasser Arafat , que recusa , segundo eles , conceder um verdadeiro mandato a_ os negociadores de_ a OLP , rejeitando o compromisso a que eles chegaram com Israel .",0,290,23
7974,"Por seu turno , Arafat acusa os israelitas de fazerem ' bluff ' , a_ o apresentarem como um compromisso de ambas as partes um documento de trabalho que só reflecte , em_ a sua opinião , as posições de_ o Estado judaico .",0,290,24
7975,"Egipto impede atentados ' GRUPOS TERRORISTAS ' em_ o Egipto planeavam assassinar , em_ a véspera de Ano Novo , por_ o menos 12 pessoas importantes , como membros de_ o Governo e figuras de_ a imprensa , e fazer explodir oito centros económicos , revelou ontem o ministro de_ o Interior , Hassan el-Alfi .",0,290,25
7976,"Forças de segurança apreenderam ' mapas e diagramas de_ as estradas usadas por_ as pessoas que os elementos terroristas tencionavam matar ' , referiu o ministro a_ o jornal ' Al-Ahram ' , de_ o Cairo .",1,290,26
7977,"Um de_ os cérebros de_ esta campanha de violência foi identificado como Salah Mohammad Attiyah , dirigente de_ o Gama ' at Islami , morto durante uma rusga efectuada em_ a quarta-feira por dois mil polícias a_ o seu esconderijo .",0,290,27
7978,Attiyah era perseguido por_ o assassínio de um brigadeiro de_ a polícia e de um agente de_ os serviços secretos,0,290,28
7979,João Barrento Botho Strauss é um de_ os mais clássicos autores de_ a nossa pós-modernidade .,0,291,1
7980,"E ' O Tempo e o Quarto ' é um bom exemplo de_ essa classicidade , que em_ esta peça se manifesta , entre outros aspectos , em_ a presença de duas figuras antigas de_ a temporalidade ' e de_ a tragédia ' : ' kairos ' , o instante , e ' epoché ' , a suspensão de tempo e sentido .",0,291,2
